country_origin,hs_code,hs_description,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
CHINA,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",74521.69,74521.69,601835.2799999999,-87.61759363791367,0.01850045322377746,18.0,18.0,110.0,-83.63636363636364,0.1578878119380729,8,8,40.0,-80.0,0.16323199347072026,9,9,57.0,-84.21052631578948,0.1289028931538241,0,0,0.0,0.0,0.0
SPAIN,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",74200.0,74200.0,129486.0,-42.696507730565465,0.018420591766025264,6.0,6.0,10.0,-40.0,0.052629270646024295,3,3,5.0,-40.0,0.0612119975515201,3,3,5.0,-40.0,0.042967631051274706,0,0,0.0,0.0,0.0
USA,0203,"Meat of swine; fresh, chilled or frozen",73239.0,73239.0,543205.14,-86.517248345625,0.01818201779450033,6.0,6.0,44.5,-86.51685393258427,0.052629270646024295,1,1,14.0,-92.85714285714286,0.020403999183840033,3,3,22.0,-86.36363636363636,0.042967631051274706,0,0,0.0,0.0,0.0
CHINA,8414,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorporating a fan whether or not fitted with filters",68748.75,68748.75,871359.3099999998,-92.1101720942191,0.017067286498309023,18.0,18.0,159.0,-88.67924528301887,0.1578878119380729,8,8,66.0,-87.87878787878788,0.16323199347072026,9,9,80.0,-88.75,0.1289028931538241,0,0,0.0,0.0,0.0
HAITI,4011,"New pneumatic tyres, of rubber",68679.99,68679.99,200411.12,-65.7304494880324,0.017050216418931237,6.0,6.0,28.0,-78.57142857142857,0.052629270646024295,1,1,3.0,-66.66666666666667,0.020403999183840033,3,3,14.0,-78.57142857142857,0.042967631051274706,0,0,1.0,-100.0,0.0
CHILE,2005,"Vegetables preparations n.e.c.; prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading no. 2006",68634.0,68634.0,,,0.01703879912761965,3.0,3.0,,,0.026314635323012148,1,1,,,0.020403999183840033,3,3,,,0.042967631051274706,0,0,,,0.0
THAILAND,8704,Vehicles; for the transport of goods,68258.96,68258.96,38935.0,75.31516630281239,0.016945693214736497,34.0,34.0,20.0,70.0,0.2982325336608044,2,2,1.0,100.0,0.040807998367680065,17,17,10.0,70.0,0.24348324262389,0,0,0.0,0.0,0.0
INDONESIA,9999,Commodities not specified according to kind,67095.4,67095.4,96083.29999999999,-30.16955079602803,0.01665683251722603,4.0,4.0,8.0,-50.0,0.035086180430682866,2,2,4.0,-50.0,0.040807998367680065,4,4,5.0,-20.0,0.057290174735032943,0,0,0.0,0.0,0.0
NETHERLANDS,0406,Cheese and curd,64637.42,64637.42,194486.55999999994,-66.7650967758389,0.016046624348101304,7.0,7.0,21.0,-66.66666666666667,0.061400815753695014,7,7,21.0,-66.66666666666667,0.14282799428688023,7,7,21.0,-66.66666666666667,0.10025780578630765,0,0,0.0,0.0,0.0
TRINIDAD AND TOBAGO,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",64528.0,64528.0,373144.81,-82.70698177471637,0.01601946018164526,8.0,8.0,51.0,-84.31372549019608,0.07017236086136573,2,2,10.0,-80.0,0.040807998367680065,4,4,26.0,-84.61538461538461,0.057290174735032943,0,0,0.0,0.0,0.0
PANAMA,4011,"New pneumatic tyres, of rubber",64394.16,64394.16,88648.51000000001,-27.360132730939306,0.015986233604799373,8.0,8.0,16.25,-50.76923076923077,0.07017236086136573,1,1,8.0,-87.5,0.020403999183840033,4,4,8.0,-50.0,0.057290174735032943,0,0,0.0,0.0,0.0
INDIA,3006,Pharmaceutical goods,63286.38,63286.38,497088.32,-87.26858438355582,0.015711220624387415,15.0,15.0,99.25,-84.88664987405542,0.13157317661506074,5,5,34.0,-85.29411764705883,0.10201999591920016,8,8,50.0,-84.0,0.11458034947006589,0,0,0.0,0.0,0.0
COSTA RICA,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",63137.76,63137.76,374175.88,-83.12618119585902,0.015674324824545543,14.0,14.0,93.0,-84.94623655913979,0.12280163150739003,5,5,17.0,-70.58823529411765,0.10201999591920016,7,7,42.0,-83.33333333333333,0.10025780578630765,0,0,0.0,0.0,0.0
COLOMBIA,4011,"New pneumatic tyres, of rubber",62650.0,62650.0,141920.75,-55.85564478767199,0.015553235500559068,6.0,6.0,14.0,-57.142857142857146,0.052629270646024295,2,2,5.0,-60.0,0.040807998367680065,3,3,7.0,-57.142857142857146,0.042967631051274706,0,0,0.0,0.0,0.0
CHINA,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",62532.0,62532.0,209157.94,-70.10297577036759,0.015523941298020106,24.0,24.0,97.0,-75.25773195876289,0.21051708258409718,1,1,9.0,-88.88888888888889,0.020403999183840033,12,12,49.0,-75.51020408163265,0.17187052420509882,0,0,0.0,0.0,0.0
PANAMA,3303,Perfumes and toilet waters,60807.340000000004,60807.340000000004,697778.3,-91.28557881493306,0.015095784184877342,17.0,17.0,128.0,-86.71875,0.1491162668304022,8,8,67.0,-88.05970149253731,0.16323199347072026,9,9,67.0,-86.56716417910448,0.1289028931538241,0,0,0.0,0.0,0.0
CHINA,8518,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earphones, combined or not with a microphone, and sets of a microphone and one or more loudspeakers; audi",59697.5,59697.5,492738.36,-87.88454383782907,0.014820259797200717,10.0,10.0,82.0,-87.8048780487805,0.08771545107670717,5,5,30.0,-83.33333333333333,0.10201999591920016,5,5,41.0,-87.8048780487805,0.07161271841879117,0,0,0.0,0.0,0.0
EGYPT,8212,Razors and razor blades; (including razor blade blanks in strips),59106.6,59106.6,130924.2,-54.854335562103884,0.01467356535414756,8.0,8.0,18.0,-55.55555555555556,0.07017236086136573,1,1,4.0,-75.0,0.020403999183840033,4,4,9.0,-55.55555555555556,0.057290174735032943,0,0,0.0,0.0,0.0
BELGIUM,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",58460.740000000005,58460.740000000005,41292.65,41.5766244113662,0.014513226763877953,6.0,6.0,6.0,0.0,0.052629270646024295,3,3,2.0,50.0,0.0612119975515201,3,3,2.0,50.0,0.042967631051274706,0,0,0.0,0.0,0.0
BRAZIL,1602,"Prepared or preserved meat, meat offal or blood",57834.0,57834.0,57834.0,0.0,0.014357634827443467,4.0,4.0,6.0,-33.333333333333336,0.035086180430682866,2,2,2.0,0.0,0.040807998367680065,2,2,2.0,0.0,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,7323,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",57807.5,57807.5,249024.2,-76.78639264778282,0.014351056044669887,8.0,8.0,33.0,-75.75757575757575,0.07017236086136573,4,4,13.0,-69.23076923076923,0.08161599673536013,4,4,17.0,-76.47058823529412,0.057290174735032943,0,0,0.0,0.0,0.0
INDIA,2918,"Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",56870.0,56870.0,1303874.0,-95.63838223632038,0.01411831608805737,4.0,4.0,94.0,-95.74468085106383,0.035086180430682866,2,2,24.0,-91.66666666666667,0.040807998367680065,2,2,46.0,-95.65217391304348,0.028645087367516472,0,0,0.0,0.0,0.0
INDIA,2712,"Petroleum jelly; paraffin wax, micro-crystalline petroleum wax, slack wax, ozokerite, lignite wax, peat wax, other mineral waxes, similar products obtained by synthesis, other processes; coloured or n",56843.0,56843.0,123216.4,-53.86734233429965,0.01411161317730693,4.0,4.0,10.0,-60.0,0.035086180430682866,2,2,5.0,-60.0,0.040807998367680065,2,2,5.0,-60.0,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,9507,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets and the like; decoy birds (not those of heading no. 9208 or 9705) and similar hunting or shooting requisites",56400.0,56400.0,,,0.014001635789808961,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,2,2,,,0.028645087367516472,0,0,,,0.0
CHINA,8112,"Beryllium, chromium, germanium, vanadium, gallium, hafnium, indium, niobium (columbium), rhenium and thallium; and articles of these metals, including waste and scrap",56290.0,56290.0,82391.0,-31.679431005813743,0.01397432763489976,2.0,2.0,4.0,-50.0,0.017543090215341433,1,1,3.0,-66.66666666666667,0.020403999183840033,2,2,3.0,-33.333333333333336,0.028645087367516472,0,0,0.0,0.0,0.0
PANAMA,7311,"Containers for compressed or liquefied gas, of iron or steel",56253.0,56253.0,20850.0,169.79856115107913,0.013965142164612119,6.0,6.0,2.0,200.0,0.052629270646024295,1,1,1.0,0.0,0.020403999183840033,3,3,1.0,200.0,0.042967631051274706,0,0,0.0,0.0,0.0
CHINA,1904,Prepared foods obtained by swelling or roasting cereals or cereal products (e.g. corn flakes); cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (not flou,56190.0,56190.0,,,0.013949502039527759,4.0,4.0,,,0.035086180430682866,1,1,,,0.020403999183840033,2,2,,,0.028645087367516472,0,0,,,0.0
CHINA,3214,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fillings; non-refractory surfacing preparations for facades, indoor walls, floors, ceilings or the like",56000.0,56000.0,,,0.013902333408320955,4.0,4.0,,,0.035086180430682866,2,2,,,0.040807998367680065,2,2,,,0.028645087367516472,0,0,,,0.0
CHINA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",55849.5,55849.5,686839.94,-91.8686295383463,0.013864970887286093,4.0,4.0,52.0,-92.3076923076923,0.035086180430682866,1,1,20.0,-95.0,0.020403999183840033,2,2,30.0,-93.33333333333333,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical ",55760.0,55760.0,71942.0,-22.493119457340637,0.013842751979428152,6.0,6.0,6.0,0.0,0.052629270646024295,3,3,3.0,0.0,0.0612119975515201,3,3,3.0,0.0,0.042967631051274706,0,0,0.0,0.0,0.0
INDIA,8515,"Electric (electrically heated gas) soldering, brazing, welding machines and apparatus, capable or not of cutting, electric machines and apparatus for hot spraying of metals or sintered carbides",55620.0,55620.0,428695.6,-87.0257590700721,0.013807996145907348,2.0,2.0,16.0,-87.5,0.017543090215341433,2,2,15.0,-86.66666666666667,0.040807998367680065,2,2,16.0,-87.5,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,3402,"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401",55055.0,55055.0,226821.2,-75.72757749275641,0.01366773153205554,4.0,4.0,16.0,-75.0,0.035086180430682866,2,2,9.0,-77.77777777777777,0.040807998367680065,2,2,9.0,-77.77777777777777,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,8474,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth, stone, ores in solid form, shaping, moulding machinery for solid mineral fuels",54625.0,54625.0,154126.0,-64.55821860036593,0.013560981471955932,5.0,5.0,22.0,-77.27272727272727,0.043857725538353584,3,3,11.0,-72.72727272727273,0.0612119975515201,3,3,11.0,-72.72727272727273,0.042967631051274706,0,0,0.0,0.0,0.0
CANADA,0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",54440.0,54440.0,905000.0,-93.98453038674033,0.013515054120517728,4.0,4.0,66.0,-93.93939393939394,0.035086180430682866,2,2,32.0,-93.75,0.040807998367680065,2,2,33.0,-93.93939393939394,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,9617,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",54432.0,54432.0,186901.40000000002,-70.87662264702138,0.013513068072887968,4.0,4.0,36.0,-88.88888888888889,0.035086180430682866,1,1,16.0,-93.75,0.020403999183840033,2,2,18.0,-88.88888888888889,0.028645087367516472,0,0,0.0,0.0,0.0
PANAMA,1509,"Olive oil and its fractions; whether or not refined, but not chemically modified",54000.0,54000.0,,,0.013405821500880922,4.0,4.0,,,0.035086180430682866,1,1,,,0.020403999183840033,2,2,,,0.028645087367516472,0,0,,,0.0
PANAMA,6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",53988.979999999996,53988.979999999996,2568356.3,-97.89791704523239,0.013403085720270927,4.0,4.0,188.0,-97.87234042553192,0.035086180430682866,2,2,94.0,-97.87234042553192,0.040807998367680065,2,2,94.0,-97.87234042553192,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",53935.5,53935.5,1109619.97,-95.13928178491597,0.01338980899186598,6.0,6.0,105.0,-94.28571428571429,0.052629270646024295,3,3,30.0,-90.0,0.0612119975515201,3,3,53.0,-94.33962264150944,0.042967631051274706,0,0,0.0,0.0,0.0
IRELAND,0203,"Meat of swine; fresh, chilled or frozen",53801.229999999996,53801.229999999996,,,0.013356475664959993,4.25,4.25,,,0.03727906670760055,2,2,,,0.040807998367680065,2,2,,,0.028645087367516472,0,0,,,0.0
MEXICO,3901,"Polymers of ethylene, in primary forms",53650.0,53650.0,538463.0,-90.03645561533476,0.013318931917078915,4.0,4.0,62.0,-93.54838709677419,0.035086180430682866,2,2,9.0,-77.77777777777777,0.040807998367680065,2,2,21.0,-90.47619047619048,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,2102,"Yeasts (active or inactive); other single-cell micro-organisms, dead (but not including vaccines of heading no. 3002); prepared baking powders",53485.0,53485.0,410410.02,-86.96791077371843,0.013277969684715112,4.0,4.0,31.0,-87.09677419354838,0.035086180430682866,1,1,12.0,-91.66666666666667,0.020403999183840033,2,2,16.0,-87.5,0.028645087367516472,0,0,0.0,0.0,0.0
COLOMBIA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,52606.8,52606.8,,,0.013059951306158193,4.0,4.0,,,0.035086180430682866,1,1,,,0.020403999183840033,2,2,,,0.028645087367516472,0,0,,,0.0
SPAIN,0203,"Meat of swine; fresh, chilled or frozen",52255.490000000005,52255.490000000005,78746.2,-33.64062011881207,0.012972736507056817,4.0,4.0,6.0,-33.333333333333336,0.035086180430682866,2,2,3.0,-33.333333333333336,0.040807998367680065,2,2,3.0,-33.333333333333336,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,7604,"Aluminium; bars, rods and profiles",52110.0,52110.0,448165.75,-88.3726054478728,0.01293661774835009,4.0,4.0,36.0,-88.88888888888889,0.035086180430682866,2,2,18.0,-88.88888888888889,0.040807998367680065,2,2,18.0,-88.88888888888889,0.028645087367516472,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",51926.270000000004,51926.270000000004,756299.53,-93.1341660360413,0.01289100568197311,4.0,4.0,71.0,-94.36619718309859,0.035086180430682866,2,2,34.0,-94.11764705882354,0.040807998367680065,2,2,34.0,-94.11764705882354,0.028645087367516472,0,0,0.0,0.0,0.0
USA,7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",51750.35,51750.35,259552.44999999995,-80.06169851218897,0.012847332494594684,6.0,6.0,30.0,-80.0,0.052629270646024295,3,3,15.0,-80.0,0.0612119975515201,3,3,15.0,-80.0,0.042967631051274706,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",51630.6,51630.6,643894.24,-91.98150926152096,0.012817603844136712,4.0,4.0,54.0,-92.5925925925926,0.035086180430682866,2,2,18.0,-88.88888888888889,0.040807998367680065,2,2,25.0,-92.0,0.028645087367516472,0,0,0.0,0.0,0.0
VIETNAM,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",51586.2,51586.2,26192.0,96.95403176542455,0.012806581279791543,4.0,4.0,2.0,100.0,0.035086180430682866,2,2,1.0,100.0,0.040807998367680065,2,2,1.0,100.0,0.028645087367516472,0,0,0.0,0.0,0.0
MEXICO,2203,Beer made from malt,51579.68,51579.68,,,0.012804962650973289,4.0,4.0,,,0.035086180430682866,2,2,,,0.040807998367680065,2,2,,,0.028645087367516472,0,0,,,0.0
INDONESIA,7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",51564.0,51564.0,77352.0,-33.338504498914055,0.01280106999761896,2.0,2.0,3.0,-33.333333333333336,0.017543090215341433,1,1,3.0,-66.66666666666667,0.020403999183840033,2,2,3.0,-33.333333333333336,0.028645087367516472,0,0,0.0,0.0,0.0
CHINA,8436,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders",51320.0,51320.0,48735.0,5.304196162921925,0.012740495544911275,4.0,4.0,6.0,-33.333333333333336,0.035086180430682866,1,1,4.0,-75.0,0.020403999183840033,2,2,3.0,-33.333333333333336,0.028645087367516472,0,0,1.0,-100.0,0.0
CHINA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",51180.7,51180.7,35854.3,42.7463372594082,0.012705913490558078,4.0,4.0,4.0,0.0,0.035086180430682866,1,1,1.0,0.0,0.020403999183840033,2,2,2.0,0.0,0.028645087367516472,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",51163.2,51163.2,3478863.4,-98.52931276347327,0.012701569011367977,4.0,4.0,276.0,-98.55072463768116,0.035086180430682866,1,1,35.0,-97.14285714285714,0.020403999183840033,2,2,129.0,-98.44961240310077,0.028645087367516472,0,0,0.0,0.0,0.0
EGYPT,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",50602.0,50602.0,76491.7,-33.84641732370962,0.012562247770140303,4.0,4.0,5.0,-20.0,0.035086180430682866,2,2,3.0,-33.333333333333336,0.040807998367680065,2,2,3.0,-33.333333333333336,0.028645087367516472,0,0,0.0,0.0,0.0
