country,hs_code,hs_desc,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac,anomaly_score_weight_kg,is_anomaly_weight_kg,zscore_weight_kg,is_significant_weight_kg,hs_chapter
TAIWAN,3901,"Polymers of ethylene, in primary forms",25704.0,25704.0,25704.0,0.0,0.0006282014545548,2.0,2.0,2.0,0.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.31842977082972657,1,0.03561498074970637,False,39
FRANCE,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",25650.0,25650.0,194119.2,-86.78646934460888,0.0006268817035999,2.0,2.0,15.75,-87.3015873015873,0.0019709093775868,1,1,7.0,-85.71428571428571,0.0023029800561927,1,1,7.0,-85.71428571428571,0.001701895912046,0,0,0.0,0.0,0.0,-0.32843872333088125,1,0.036710767307723886,False,20
FINLAND,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",25586.49,25586.49,51347.7,-50.17013420270041,0.0006253295298379,2.25,2.25,4.5,-50.0,0.0022172730497851,1,1,2.0,-50.0,0.0023029800561927,1,1,2.0,-50.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3193262723460923,1,0.036248440770472484,False,20
CHINA,3209,"Paints and varnishes (including enamels and lacquers) based on synthetic or chemically modified natural polymers, dispersed or dissolved in an aqueous medium",25550.0,25550.0,25033.74,2.0622567782520647,0.00062443772035,2.0,2.0,2.0,0.0,0.0019709093775868,2,2,1.0,100.0,0.0046059601123854,2,2,1.0,100.0,0.003403791824092,0,0,0.0,0.0,0.0,-0.3194093801657107,1,0.03558894220621158,False,32
USA,4911,"Printed matter, n.e.c., including printed pictures and photographs",25547.75,25547.75,42291.12,-39.59074623703511,0.0006243827307269,2.0,2.0,3.0,-33.333333333333336,0.0019709093775868,36,36,66.0,-45.45454545454545,0.0829072820229376,1,1,2.0,-50.0,0.001701895912046,35,35,64.0,-45.3125,0.2804711916018911,-0.31881056772171096,1,0.03611486290732891,False,49
INDIA,9403,"Furniture and parts thereof, n.e.c. in chapter 94",25487.0,25487.0,24451.1,4.236619211405628,0.0006228980109026,2.0,2.0,2.0,0.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3194093801657107,1,0.035561488190113205,False,94
NETHERLANDS,2201,"Waters, including natural or artificial mineral waters and aerated waters, not containing added sugar or other sweetening matter nor flavoured; ice and snow",25341.54,25341.54,17770.64,42.60341777223556,0.0006193429928672,2.0,2.0,1.0,100.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3196216511632986,1,0.035077059886316396,False,22
NETHERLANDS,2106,Food preparations not elsewhere specified or included,25324.8,25324.8,93358.0,-72.8734548726408,0.0006189338700712,2.25,2.25,8.0,-71.875,0.0022172730497851,1,1,4.0,-75.0,0.0023029800561927,1,1,4.0,-75.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.32442328644078805,1,0.036535098285179035,False,21
ITALY,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",25242.75,25242.75,10214.0,147.138731153319,0.0006169285818147,2.0,2.0,1.0,100.0,0.0019709093775868,2,2,1.0,100.0,0.0046059601123854,2,2,1.0,100.0,0.003403791824092,0,0,0.0,0.0,0.0,-0.32340944114106945,1,0.03375717221135759,False,22
ITALY,1509,"Olive oil and its fractions; whether or not refined, but not chemically modified",25236.13,25236.13,50641.23,-50.166830466005656,0.0006167667901235,2.0,2.0,4.5,-55.55555555555556,0.0019709093775868,1,1,2.0,-50.0,0.0023029800561927,1,1,2.0,-50.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3193736862240759,1,0.03624839905670894,False,15
BRAZIL,4809,"Carbon paper, self copy paper, and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets",25060.0,25060.0,224854.0,-88.85499034929332,0.0006124622024255,2.0,2.0,31.0,-93.5483870967742,0.0019709093775868,1,1,3.0,-66.66666666666667,0.0023029800561927,1,1,9.0,-88.88888888888889,0.001701895912046,0,0,0.0,0.0,0.0,-0.3273762615657423,1,0.036736884944828234,False,48
SOUTH AFRICA,9999,Commodities not specified according to kind,24980.0,24980.0,47551.0,-47.4669302433177,0.0006105070158255,2.0,2.0,6.0,-66.66666666666667,0.0019709093775868,1,1,4.0,-75.0,0.0023029800561927,1,1,4.0,-75.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3193736862240759,1,0.036214309475759834,False,99
SOUTH KOREA,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",24958.5,24958.5,39576.7,-36.93637923323571,0.0006099815594268,2.0,2.0,2.0,0.0,0.0019709093775868,1,1,2.0,-50.0,0.0023029800561927,1,1,2.0,-50.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.31885790502736633,1,0.03608134823960739,False,20
DENMARK,9999,Commodities not specified according to kind,24922.0,24922.0,126405.04,-80.28401399184716,0.0006090895055406,11.0,11.0,14.25,-22.80701754385965,0.0108400015767275,2,2,2.0,0.0,0.0046059601123854,5,5,13.0,-61.53846153846154,0.00850947956023,0,0,0.0,0.0,0.0,-0.3236707697236295,1,0.036628665763284135,False,99
NETHERLANDS,9999,Commodities not specified according to kind,24915.0,24915.0,190882.0,-86.94743349294329,0.0006089184267131,3.25,3.25,16.0,-79.6875,0.0032027277385785,2,2,8.0,-75.0,0.0046059601123854,2,2,10.0,-80.0,0.003403791824092,0,0,0.0,0.0,0.0,-0.3273762615657423,1,0.03671279967926059,False,99
INDIA,3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators, disinfectants and the like, put up in forms or packings for retail sale or as preparations or arti",24900.0,24900.0,463710.02,-94.63026483663216,0.0006085518292256,2.0,2.0,55.0,-96.36363636363636,0.0019709093775868,1,1,12.0,-91.66666666666669,0.0023029800561927,1,1,23.0,-95.65217391304348,0.001701895912046,0,0,0.0,0.0,0.0,-0.33107179627329186,1,0.03680980493108736,False,38
USA,3210,"Paints and varnishes (including enamels, lacquers and distempers), excluding those of heading no. 3209, prepared water pigments of a kind used for finishing leather",24775.83,24775.83,249.0,9850.132530120482,0.0006055171352242,3.0,3.0,0.0,300.0,0.0029563640663802,2,2,3.0,-33.333333333333336,0.0046059601123854,2,2,0.0,200.0,0.003403791824092,0,0,3.0,-100.0,0.0,-0.5922745406282508,-1,0.08875513019855646,False,32
SOUTH AFRICA,3305,Hair preparations; for use on the hair,24618.0,24618.0,24445.0,0.7077111883820822,0.0006016597964609,2.0,2.0,2.0,0.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3194568063836248,1,0.03560604502028859,False,33
CANADA,8506,Cells and batteries; primary,24616.0,24616.0,73925.0,-66.70138654041259,0.0006016109167959,2.0,2.0,6.5,-69.23076923076923,0.0019709093775868,1,1,3.0,-66.66666666666667,0.0023029800561927,1,1,3.0,-66.66666666666667,0.001701895912046,0,0,0.0,0.0,0.0,-0.32338377646077254,1,0.036457168285667634,False,85
PERU,2815,Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash) peroxides of sodium or potassium,24615.0,24615.0,147750.0,-83.34010152284264,0.0006015864769634,1.0,1.0,6.0,-83.33333333333333,0.0009854546887934,1,1,2.0,-50.0,0.0023029800561927,1,1,6.0,-83.33333333333333,0.001701895912046,0,0,0.0,0.0,0.0,-0.32422264586163346,1,0.03666725264971792,False,28
CHINA,7609,"Aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)",24400.0,24400.0,24944.0,-2.1808851828094933,0.0005963319129761,2.0,2.0,2.0,0.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.318562199213148,1,0.03564251712358987,False,76
VIETNAM,4421,Wooden articles n.e.c. in heading no. 4414 to 4420,24394.52,24394.52,24756.06,-1.4604100975680332,0.000596197982694,6.0,6.0,7.0,-14.285714285714286,0.0059127281327604,3,3,4.0,-25.0,0.0069089401685781,3,3,4.0,-25.0,0.005105687736138,0,0,0.0,0.0,0.0,-0.318562199213148,1,0.035633420234181236,False,44
BELGIUM,8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",24380.0,24380.0,18751.0,30.019732280945014,0.0005958431163261,5.0,5.0,4.0,25.0,0.004927273443967,3,3,1.0,200.0,0.0069089401685781,3,3,2.0,50.0,0.005105687736138,0,0,0.0,0.0,0.0,-0.31833029520329487,1,0.03523594448567627,False,84
USA,8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",24369.75,24369.75,1244.46,1858.259003905308,0.000595592608043,6.0,6.0,2.0,200.0,0.0059127281327604,6,6,6.0,0.0,0.0138178803371562,3,3,0.0,300.0,0.005105687736138,3,3,8.0,-62.5,0.0240403878515906,-0.43402242753860637,1,0.012152161566350196,False,85
PANAMA,8714,Vehicles; parts and accessories of heading no. 8711 to 8713,24289.02,24289.02,67076.28,-63.7889578849632,0.0005936195803654,2.25,2.25,6.75,-66.66666666666667,0.0022172730497851,1,1,3.0,-66.66666666666667,0.0023029800561927,1,1,3.0,-66.66666666666667,0.001701895912046,0,0,0.0,0.0,0.0,-0.32303216357914977,1,0.036420395270289466,False,87
HONDURAS,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",24193.12,24193.12,1484.05,1530.2092247565784,0.0005912758004287,2.0,2.0,1.0,100.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.4123100770154041,1,0.01629419593030627,False,48
COLOMBIA,2523,"Portland cement, aluminous cement (ciment fondu), slag cement, supersulphate cement and similar hydraulic cements, whether or not coloured or in the form of clinkers",24186.1,24186.1,29282320.0,-99.91740374396564,0.0005911042328046,2.25,2.25,0.0,225.0,0.0022172730497851,1,1,8.0,-87.5,0.0023029800561927,1,1,0.0,100.0,0.001701895912046,0,0,8.0,-100.0,0.0,-0.3326294559375129,1,0.03687656160166953,False,25
ITALY,2106,Food preparations not elsewhere specified or included,24111.0,24111.0,129748.0,-81.41705459814409,0.0005892688013839,2.0,2.0,10.75,-81.3953488372093,0.0019709093775868,1,1,5.0,-80.0,0.0023029800561927,1,1,5.0,-80.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3245060916934726,1,0.03664297180287123,False,21
GHANA,4407,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6mm",24077.0,24077.0,21908.0,9.900492970604343,0.0005884378470789,2.0,2.0,2.0,0.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3184280600886597,1,0.03548997477588507,False,44
BRAZIL,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",23830.0,23830.0,91583.0,-73.9798870969503,0.0005824012084517,1.0,1.0,5.0,-80.0,0.0009854546887934,1,1,3.0,-66.66666666666667,0.0023029800561927,1,1,4.0,-75.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.323616308192,1,0.03654906836102048,False,15
BRAZIL,1507,"Soya-bean oil and its fractions; whether or not refined, but not chemically modified",23830.0,23830.0,21895.0,8.837634163050925,0.0005824012084517,1.0,1.0,1.0,0.0,0.0009854546887934,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3184280600886597,1,0.03550339468342576,False,15
MALAYSIA,1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",23618.87,23618.87,22812.37,3.5353626124773534,0.0005772412266162,1.0,1.0,1.0,0.0,0.0009854546887934,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3194568063836248,1,0.03557034242235274,False,15
CHINA,7013,"Glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than of heading no. 7010 or 7018)",23545.68,23545.68,31976.88,-26.3665498322538,0.0005754524752756,2.0,2.0,6.0,-66.66666666666667,0.0019709093775868,1,1,3.0,-66.66666666666667,0.0023029800561927,1,1,3.0,-66.66666666666667,0.001701895912046,0,0,0.0,0.0,0.0,-0.31851423998766126,1,0.035947891065169935,False,70
COLOMBIA,4411,"Fibreboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances",23108.4,23108.4,70149.0,-67.0581191463884,0.0005647654253204,2.25,2.25,6.0,-62.5,0.0022172730497851,1,1,3.0,-66.66666666666667,0.0023029800561927,1,1,3.0,-66.66666666666667,0.001701895912046,0,0,0.0,0.0,0.0,-0.3226566530194868,1,0.03646167247621009,False,44
USA,1108,Starches; inulin,23010.79,23010.79,3143.44,632.0257424986638,0.0005623798532701,1.0,1.0,0.0,100.0,0.0009854546887934,2,2,1.0,100.0,0.0046059601123854,1,1,0.0,100.0,0.001701895912046,1,1,1.0,0.0,0.0080134626171968,-0.3583753761231693,1,0.02763487373324214,False,11
SOUTH KOREA,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",22700.0,22700.0,44300.0,-48.75846501128668,0.0005547841977278,2.0,2.0,5.0,-60.0,0.0019709093775868,1,1,2.0,-50.0,0.0023029800561927,1,1,3.0,-66.66666666666667,0.001701895912046,0,0,0.0,0.0,0.0,-0.3193736862240759,1,0.03623061670024587,False,49
USA,2501,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,22669.19,22669.19,156392.0,-85.50489155455521,0.0005540312064885,1.0,1.0,8.0,-87.5,0.0009854546887934,1,1,6.0,-83.33333333333333,0.0023029800561927,1,1,8.0,-87.5,0.001701895912046,0,0,0.0,0.0,0.0,-0.32570519988588226,1,0.03669458580240399,False,25
PERU,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",22560.0,22560.0,4230.0,433.3333333333333,0.0005513626211779,8.0,8.0,1.0,700.0,0.0078836375103472,1,1,1.0,0.0,0.0023029800561927,4,4,1.0,300.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.342803067759731,1,0.03014361124483454,False,39
BELGIUM,7016,"Glass; paving blocks, slabs, bricks, tiles etc, of pressed, moulded glass, whether or not wired, glass smallwares for decorative purposes leaded lights and the like; multicellular or foam glass",22489.59,22489.59,23688.43,-5.0608672672692965,0.0005496418125717,1.0,1.0,1.0,0.0,0.0009854546887934,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.318562199213148,1,0.035678880460862546,False,70
AUSTRALIA,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",22264.0,22264.0,5262.0,323.10908399847966,0.0005441284307582,5.25,5.25,1.0,425.0,0.0051736371161653,4,4,1.0,300.0,0.0092119202247708,4,4,1.0,300.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.33449511967653806,1,0.03153532877523787,False,87
CHINA,2837,"Cyanides, cyanide oxides and complex cyanides",22260.0,22260.0,22260.0,0.0,0.0005440306714282,1.0,1.0,1.0,0.0,0.0009854546887934,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.31884450606667925,1,0.03561498074970637,False,28
BELGIUM,4802,"Uncoated paper and paperboard, used for writing, printing or other graphics, non perforated punch-cards and punch tape paper, in rolls or rectangular sheets, of any size, other than paper of heading 4",22118.0,22118.0,15036.0,47.10029263101889,0.0005405602152133,1.0,1.0,1.0,0.0,0.0009854546887934,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3195095006151076,1,0.03502028127715584,False,48
BRAZIL,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",22066.0,22066.0,101303.12,-78.21784758455614,0.0005392893439234,3.25,3.25,8.0,-59.375,0.0032027277385785,2,2,1.0,100.0,0.0046059601123854,2,2,4.0,-50.0,0.003403791824092,0,0,0.0,0.0,0.0,-0.32433999434611954,1,0.03660257785588526,False,49
BRAZIL,8506,Cells and batteries; primary,22045.2,22045.2,566377.52,-96.10768449990742,0.0005387809954074,2.0,2.0,24.25,-91.75257731958764,0.0019709093775868,1,1,3.0,-66.66666666666667,0.0023029800561927,1,1,22.0,-95.45454545454544,0.001701895912046,0,0,0.0,0.0,0.0,-0.33043818820351395,1,0.03682845918237553,False,85
DOMINICAN REPUBLIC,3901,"Polymers of ethylene, in primary forms",22000.0,22000.0,37478.0,-41.298895351939805,0.0005376763149785,2.0,2.0,4.0,-50.0,0.0019709093775868,1,1,2.0,-50.0,0.0023029800561927,1,1,2.0,-50.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.31951717852710837,1,0.03613643040342983,False,39
INDIA,1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",21835.0,21835.0,22458.0,-2.774067147564342,0.0005336437426161,3.0,3.0,3.0,0.0,0.0029563640663802,2,2,2.0,0.0,0.0046059601123854,2,2,2.0,0.0,0.003403791824092,0,0,0.0,0.0,0.0,-0.31922086130886357,1,0.03565000677985018,False,13
USA,3306,"Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",21797.49,21797.49,83109.18999999999,-73.77246728069422,0.0005327270044991,2.0,2.0,8.0,-75.0,0.0019709093775868,1,1,5.0,-80.0,0.0023029800561927,1,1,4.0,-75.0,0.001701895912046,0,0,1.0,-100.0,0.0,-0.32428542020933276,1,0.036546449429195785,False,33
INDIA,8203,"Tools, hand; files, rasps, pliers (including cutting pliers), pincers, tweezers, metal cutting shears, pipe cutters, bolt croppers, perforating punches and similar",21660.0,21660.0,14903.0,45.33986445682078,0.0005293667719288,1.0,1.0,1.0,0.0,0.0009854546887934,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3194858254245829,1,0.03504250886106621,False,82
INDIA,8201,"Tools, hand; spades, shovels, mattocks, picks, hoes, forks, rakes; axes, bill hooks etc; secateurs and pruners of any kind; scythes, sickles, hay knives, hedge shears, timber wedges and other tools us",21660.0,21660.0,25030.0,-13.463843387934478,0.0005293667719288,1.0,1.0,2.0,-50.0,0.0009854546887934,1,1,1.0,0.0,0.0023029800561927,1,1,2.0,-50.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3191728029224467,1,0.035784978431547404,False,82
CYPRUS,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",21565.0,21565.0,43925.0,-50.9049516220831,0.0005270449878414,1.0,1.0,2.0,-50.0,0.0009854546887934,1,1,2.0,-50.0,0.0023029800561927,1,1,2.0,-50.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3200340261577037,1,0.0362577187495957,False,20
PANAMA,6403,"Footwear; with outer soles of rubber, plastics, leather or composition leather and uppers of leather",21541.86,21541.86,54901.47,-60.76268996076061,0.0005264794501174,4.5,4.5,11.0,-59.09090909090909,0.0044345460995703,2,2,5.0,-60.0,0.0046059601123854,2,2,5.0,-60.0,0.003403791824092,0,0,0.0,0.0,0.0,-0.32115904049477156,1,0.03638218489328781,False,64
ECUADOR,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",21522.69,21522.69,27144.050000000003,-20.709363562180307,0.0005260109385284,8.5,8.5,10.0,-15.0,0.0083763648547439,4,4,3.0,33.333333333333336,0.0092119202247708,4,4,5.0,-20.0,0.006807583648184,0,0,0.0,0.0,0.0,-0.3191728029224467,1,0.03587646208876657,False,39
GUATEMALA,7217,Wire of iron or non-alloy steel,21498.0,21498.0,21246.0,1.1861056198813895,0.000525407519064,2.0,2.0,1.0,100.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.32011731817724925,1,0.03560000469866443,False,72
USA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",21402.73,21402.73,7500.27,185.3594603927592,0.0005230791362218,4.0,4.0,2.0,100.0,0.0039418187551736,4,4,1.0,300.0,0.0092119202247708,2,2,1.0,100.0,0.003403791824092,2,2,0.0,200.0,0.0160269252343937,-0.3267137124553876,1,0.03327458821347767,False,17
CHINA,9004,"Spectacles, goggles and the like; corrective, protective or other",21347.5,21347.5,11233.0,90.04273123831568,0.0005217293242728,3.0,3.0,2.0,50.0,0.0029563640663802,2,2,1.0,100.0,0.0046059601123854,2,2,2.0,0.0,0.003403791824092,0,0,0.0,0.0,0.0,-0.322251938699036,1,0.03447807985624631,False,90
SOUTH KOREA,2915,"Acids; saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",21289.0,21289.0,21289.0,0.0,0.0005202995940717,1.0,1.0,1.0,0.0,0.0009854546887934,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.31913553763801167,1,0.03561498074970637,False,29
DOMINICAN REPUBLIC,1108,Starches; inulin,21193.2,21193.2,66675.0,-68.21417322834645,0.0005179582581182,2.0,2.0,6.0,-66.66666666666667,0.0019709093775868,1,1,2.0,-50.0,0.0023029800561927,1,1,3.0,-66.66666666666667,0.001701895912046,0,0,0.0,0.0,0.0,-0.3233719837917853,1,0.036476269089402415,False,11
TURKEY,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",21000.0,21000.0,12396.0,69.40948693126815,0.0005132364824794,5.0,5.0,3.0,66.66666666666667,0.004927273443967,2,2,2.0,0.0,0.0046059601123854,3,3,2.0,50.0,0.005105687736138,0,0,0.0,0.0,0.0,-0.32190338986848716,1,0.034738600095526664,False,87
VIETNAM,4011,"New pneumatic tyres, of rubber",20855.5,20855.5,62566.5,-66.66666666666667,0.0005097049266833,2.0,2.0,6.0,-66.66666666666667,0.0019709093775868,1,1,3.0,-66.66666666666667,0.0023029800561927,1,1,3.0,-66.66666666666667,0.001701895912046,0,0,0.0,0.0,0.0,-0.3243342531471665,1,0.036456729904302036,False,40
MEXICO,4802,"Uncoated paper and paperboard, used for writing, printing or other graphics, non perforated punch-cards and punch tape paper, in rolls or rectangular sheets, of any size, other than paper of heading 4",20855.0,20855.0,22433.0,-7.03427985556992,0.0005096927067671,2.0,2.0,2.0,0.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3194985045121717,1,0.0357037972365306,False,48
GUATEMALA,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",20844.9,20844.9,270393.29000000004,-92.29089597600591,0.0005094458644588,1.0,1.0,24.0,-95.83333333333331,0.0009854546887934,1,1,8.0,-87.5,0.0023029800561927,1,1,13.0,-92.3076923076923,0.001701895912046,0,0,0.0,0.0,0.0,-0.3283402436245175,1,0.03678026750467657,False,20
CANADA,3006,Pharmaceutical goods,20554.0,20554.0,10660.0,92.81425891181988,0.0005023363171849,4.0,4.0,2.0,100.0,0.0039418187551736,2,2,1.0,100.0,0.0046059601123854,2,2,1.0,100.0,0.003403791824092,0,0,0.0,0.0,0.0,-0.3225705114296275,1,0.03444308589010466,False,30
SWEDEN,3208,"Paints, varnishes; (enamels and lacquers) based on synthetic polymers or chemically modified natural polymers, dispersed or dissolved in a non-aqueous medium",20540.0,20540.0,10270.0,100.0,0.0005019941595299,2.0,2.0,1.0,100.0,0.0019709093775868,2,2,1.0,100.0,0.0046059601123854,2,2,1.0,100.0,0.003403791824092,0,0,0.0,0.0,0.0,-0.3225988088934478,1,0.03435235701781287,False,32
TRINIDAD AND TOBAGO,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",20395.0,20395.0,25636480.0,-99.9204453965599,0.0004984503838175,2.0,2.0,0.0,200.0,0.0019709093775868,1,1,11.0,-90.9090909090909,0.0023029800561927,1,1,0.0,100.0,0.001701895912046,0,0,11.0,-100.0,0.0,-0.3322816184946495,1,0.03687660000629702,False,27
MEXICO,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",20278.33,20278.33,21737.0,-6.710539632884014,0.0004955989885599,4.0,4.0,8.0,-50.0,0.0039418187551736,2,2,1.0,100.0,0.0046059601123854,2,2,2.0,0.0,0.003403791824092,0,0,0.0,0.0,0.0,-0.3194985045121717,1,0.035699709615649285,False,39
NETHERLANDS,3302,"Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry; other preparations based on odoriferou",20013.84,20013.84,40027.68,-50.0,0.0004891348972622,2.0,2.0,4.0,-50.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,2.0,-50.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3203123766133278,1,0.036246292615653125,False,33
FRANCE,2203,Beer made from malt,19941.0,19941.0,47348.7,-57.88479937147165,0.000487354699863,4.0,4.0,4.25,-5.882352941176471,0.0039418187551736,1,1,2.0,-50.0,0.0023029800561927,1,1,2.0,-50.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.32143836943464327,1,0.03634584796372951,False,22
PANAMA,9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",19881.44,19881.44,13960.77,42.409337020809005,0.0004858990634393,8.0,8.0,6.0,33.333333333333336,0.0078836375103472,1,1,3.0,-66.66666666666667,0.0023029800561927,4,4,3.0,33.333333333333336,0.006807583648184,0,0,0.0,0.0,0.0,-0.3197636990811438,1,0.035079510395942946,False,95
INDONESIA,9403,"Furniture and parts thereof, n.e.c. in chapter 94",19791.45,19791.45,23024.46,-14.041632246749757,0.0004836997229127,2.0,2.0,2.0,0.0,0.0019709093775868,1,1,1.0,0.0,0.0023029800561927,1,1,1.0,0.0,0.001701895912046,0,0,0.0,0.0,0.0,-0.3194504043268439,1,0.035792273730799046,False,94
CHINA,4823,"Paper, paperboard, cellulose wadding and webs of cellulose fibres; cut to size or shape, articles of paper pulp, paper and paper-board, cellulose wadding or webs of cellulose fibres, n.e.c. in chapter",19771.3,19771.3,57752.0,-65.76516830585953,0.0004832072602879,3.0,3.0,14.0,-78.57142857142857,0.0029563640663802,2,2,4.0,-50.0,0.0046059601123854,2,2,7.0,-71.42857142857143,0.003403791824092,0,0,0.0,0.0,0.0,-0.3243342531471665,1,0.036445347372055854,False,48
