country_origin,hs_code,hs_description,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
FRANCE,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",7222.0,7222.0,14442.0,-49.99307575128098,0.0001765044703079456,2.0,2.0,2.0,0.0,0.0019709093775868184,1,1,2.0,-50.0,0.0023029800561927133,1,1,2.0,-50.0,0.0017018959120460194,0,0,0.0,0.0,0.0
COLOMBIA,9001,"Optical fibres and optical fibre bundles; optical fibre cables not of heading no. 8544; sheets, plates of polarising material; lenses, prisms, mirrors, of any material; unmounted; not non optical glas",7170.0,7170.0,,,0.0001752335990179964,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
TURKEY,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or st",7166.0,7166.0,7562.0,-5.236709865115049,0.00017513583968800032,2.25,2.25,2.0,12.5,0.002217273049785171,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
UNITED ARAB EMIRATES,9999,Commodities not specified according to kind,7031.0,7031.0,57775.92,-87.83057024448941,0.00017183646230063218,2.0,2.0,22.0,-90.9090909090909,0.0019709093775868184,1,1,3.0,-66.66666666666667,0.0023029800561927133,1,1,8.0,-87.5,0.0017018959120460194,0,0,0.0,0.0,0.0
ARGENTINA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",7030.45,7030.45,18641.53,-62.28608917830242,0.0001718230203927577,1.0,1.0,2.0,-50.0,0.0009854546887934092,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
BRAZIL,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",6845.6,6845.6,,,0.00016730531735531328,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
MEXICO,3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specif",6818.0,6818.0,,,0.00016663077797834022,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
MALAYSIA,3006,Pharmaceutical goods,6810.0,6810.0,,,0.00016643525931834803,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
MEXICO,9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",6795.0,6795.0,25863.77,-73.7277280149027,0.0001660686618308627,4.0,4.0,6.0,-33.333333333333336,0.003941818755173637,1,1,2.0,-50.0,0.0023029800561927133,1,1,3.0,-66.66666666666667,0.0017018959120460194,0,0,0.0,0.0,0.0
CHINA,8414,Vegetable plaiting materials; vegetable products not elsewhere specified or included,6790.0,6790.0,,,0.00016594646266836758,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
COLOMBIA,1806,Chocolate and other food preparations containing cocoa,6775.96,6775.96,7684.0,-11.817282665278501,0.0001656033274200813,1.0,1.0,1.0,0.0,0.0009854546887934092,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
INDIA,7309,"Reservoirs, tanks, vats and similar containers; for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated",6710.0,6710.0,,,0.00016399127606844571,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
COLOMBIA,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",6677.0,6677.0,,,0.00016318476159597796,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
DOMINICAN REPUBLIC,8506,Cells and batteries; primary,6600.0,6600.0,8258.9,-20.086210027969823,0.00016130289449355317,2.25,2.25,2.0,12.5,0.002217273049785171,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
COLOMBIA,8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",6573.0,6573.0,,,0.00016064301901607954,2.25,2.25,,,0.002217273049785171,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
MEXICO,6309,Textiles; worn clothing and other worn articles,6489.08,6489.08,,,0.0001585920282727615,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
TURKEY,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",6383.5,6383.5,,,0.00015601167075751464,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
VIETNAM,8441,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",6225.2,6225.2,,,0.00015214284527291928,0.0,0.0,,,0.0,4,4,,,0.009211920224770853,0,0,,,0.0,4,4,,,0.032053850468787566
GERMANY,8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",6172.0,6172.0,,,0.00015084264618397123,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
CHINA,6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit",6120.0,6120.0,,,0.00014957177489402203,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
PHILIPPINES,9999,Commodities not specified according to kind,6100.0,6100.0,,,0.00014908297824404158,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
BRAZIL,6405,Footwear; other footwear n.e.c. in chapter 64,6074.05,6074.05,,,0.00014844876459069192,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
CHINA,5607,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",6000.0,6000.0,6000.0,0.0,0.00014663899499413926,1.0,1.0,2.0,-50.0,0.0009854546887934092,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
SOUTH AFRICA,3006,Pharmaceutical goods,5985.0,5985.0,8019.0,-25.364758698092032,0.0001462723975066539,2.0,2.0,5.0,-60.0,0.0019709093775868184,1,1,3.0,-66.66666666666667,0.0023029800561927133,1,1,3.0,-66.66666666666667,0.0017018959120460194,0,0,0.0,0.0,0.0
SPAIN,7303,"Tubes, pipes and hollow profiles, of cast iron",5927.08,5927.08,,,0.00014485684240831046,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
CHILE,2106,Food preparations not elsewhere specified or included,5879.84,5879.84,8430.56,-30.25564138088098,0.00014370230472105663,1.0,1.0,1.0,0.0,0.0009854546887934092,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
ITALY,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",5850.0,5850.0,,,0.00014297302011928576,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
SWEDEN,8303,"Safes; armoured or reinforced, strong-boxes, doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal",5390.0,5390.0,,,0.0001317306971697351,2.0,2.0,,,0.0019709093775868184,2,2,,,0.004605960112385427,2,2,,,0.0034037918240920387,0,0,,,0.0
FRANCE,8536,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in electrical circuits, for a voltage not exceeding 1000 volts; connectors for optical fibres, optical ",5328.92,5328.92,5045.67,5.61372424276657,0.00013023791220069476,2.25,2.25,2.25,0.0,0.002217273049785171,1,1,2.0,-50.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,1.0,-100.0,0.0
USA,8487,"Machinery parts; not containing electrical connectors, insulators, coils, contacts or other electrical features, n.e.c. in this chapter",5269.46,5269.46,,,0.00012878471976030282,4.0,4.0,,,0.003941818755173637,1,1,,,0.0023029800561927133,2,2,,,0.0034037918240920387,0,0,,,0.0
USA,8303,"Safes; armoured or reinforced, strong-boxes, doors and safe deposit lockers for strong-rooms, cash or deed boxes and the like, of base metal",5164.14,5164.14,260.0,1886.2076923076925,0.00012621071660150573,1.0,1.0,0.0,100.0,0.0009854546887934092,2,2,1.0,100.0,0.004605960112385427,1,1,0.0,100.0,0.0017018959120460194,1,1,1.0,0.0,0.008013462617196892
CHINA,7309,"Reservoirs, tanks, vats and similar containers; for any material (excluding compressed or liquefied gas), of iron or steel, capacity exceeding 300l, whether or not lined or heat insulated",5140.0,5140.0,3313.5,55.1229817413611,0.0001256207390449793,2.0,2.0,1.0,100.0,0.0019709093775868184,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
MEXICO,8450,Household or laundry-type washing machines; including machines which both wash and dry,5124.0,5124.0,,,0.00012522970172499493,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
UNITED ARAB EMIRATES,4823,"Paper, paperboard, cellulose wadding and webs of cellulose fibres; cut to size or shape, articles of paper pulp, paper and paper-board, cellulose wadding or webs of cellulose fibres, n.e.c. in chapter",5123.0,5123.0,,,0.0001252052618924959,2.25,2.25,,,0.002217273049785171,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
TURKS AND CAICOS,9999,Commodities not specified according to kind,5115.0,5115.0,8574.0,-40.34289713086074,0.0001250097432325037,0.0,0.0,0.0,0.0,0.0,3,3,5.0,-40.0,0.00690894016857814,0,0,0.0,0.0,0.0,3,3,5.0,-40.0,0.024040387851590673
BRAZIL,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",5112.0,5112.0,,,0.00012493642373500663,2.25,2.25,,,0.002217273049785171,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
SINGAPORE,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",5039.0,5039.0,2806.0,79.57947255880256,0.00012315231596257795,1.0,1.0,1.0,0.0,0.0009854546887934092,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
SPAIN,8716,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates; preparations thereof",5031.0,5031.0,,,0.00012295679730258576,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
DOMINICAN REPUBLIC,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",5001.0,5001.0,,,0.00012222360232761506,4.0,4.0,,,0.003941818755173637,2,2,,,0.004605960112385427,1,1,,,0.0017018959120460194,1,1,,,0.008013462617196892
BRAZIL,8450,Household or laundry-type washing machines; including machines which both wash and dry,4998.0,4998.0,,,0.00012215028283011798,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
COLOMBIA,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",4950.0,4950.0,,,0.00012097717087016488,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,2,2,,,0.0034037918240920387,0,0,,,0.0
PANAMA,6111,"Garments and clothing accessories, babies'; knitted or crocheted",4842.88,4842.88,,,0.00011835917601286952,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
SPAIN,8702,Vehicles; public transport passenger type,4821.0,4821.0,,,0.00011782443247779089,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
CANADA,8704,Vehicles; for the transport of goods,4789.0,4789.0,,,0.00011704235783782214,2.25,2.25,,,0.002217273049785171,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
USA,8424,"Mechanical appliances for projecting, dispersing or spraying liquids or powders; fire extinguishers, spray guns, steam, sand blasting machines",4780.0,4780.0,11480.3,-58.36345740093899,0.00011682239934533093,1.0,1.0,2.0,-50.0,0.0009854546887934092,1,1,2.0,-50.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,1.0,-100.0,0.0
JAMAICA,6210,"Garments made up of fabrics of heading no. 5602, 5603, 5903, 5906 or 5907 (not knitted or crocheted)",4774.56,4774.56,,,0.00011668944665653627,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
USA,8413,"Pumps; for liquids, whether or not fitted with measuring device, liquid elevators",4766.91,4766.91,9655.86,-50.63194785342787,0.00011650248193791872,0.0,0.0,4.0,-100.0,0.0,7,7,14.0,-50.0,0.016120860393348993,0,0,2.0,-100.0,0.0,7,7,14.0,-50.0,0.056094238320378235
PORTUGAL,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",4660.0,4660.0,,,0.00011388961944544815,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
TURKEY,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",4649.89,4649.89,18430.42,-74.77056952581657,0.00011364253273888304,2.25,2.25,2.25,0.0,0.002217273049785171,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
USA,2710,Cereals,4572.0,4572.0,19909.0,-77.03551157767843,0.00011173891418553411,0.0,0.0,2.0,-100.0,0.0,8,8,5.0,60.0,0.018423840449541706,0,0,1.0,-100.0,0.0,8,8,4.0,100.0,0.06410770093757513
COSTA RICA,4011,"New pneumatic tyres, of rubber",4496.46,4496.46,,,0.0001098927292385579,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
CHINA,9026,"Instruments, apparatus for measuring or checking the flow, level, pressure of liquids, gases (e.g. flow meters, heat meters etc), not instruments and apparatus of heading no. 9014, 9015, 9028 or 9032",4474.0,4474.0,,,0.00010934381060062983,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
NETHERLANDS,4823,"Paper, paperboard, cellulose wadding and webs of cellulose fibres; cut to size or shape, articles of paper pulp, paper and paper-board, cellulose wadding or webs of cellulose fibres, n.e.c. in chapter",4439.68,4439.68,,,0.00010850503554926335,2.25,2.25,,,0.002217273049785171,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
CHINA,0712,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",4400.0,4400.0,4400.0,0.0,0.00010753526299570211,1.0,1.0,1.0,0.0,0.0009854546887934092,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
MALAYSIA,8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",4391.0,4391.0,,,0.0001073153045032109,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
UNITED ARAB EMIRATES,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",4366.0,4366.0,1778.0,145.55680539932507,0.00010670430869073533,2.25,2.25,2.0,12.5,0.002217273049785171,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
ITALY,8215,"Cutlery; spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter knives, sugar tongs and similar kitchen or tableware",4290.0,4290.0,,,0.00010484688142080955,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,2,2,,,0.0034037918240920387,0,0,,,0.0
JAMAICA,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",4289.0,4289.0,,,0.00010482244158831053,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
DOMINICAN REPUBLIC,0901,"Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion",4161.4,4161.4,,,0.00010170391896143516,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
USA,9611,"Stamps; date, numbering, sealing stamps and the like (including devices for printing or embossing labels), designed for operating by hand; hand operated composing sticks and printing sets",4142.0,4142.0,2577.0,60.72953046177726,0.00010122978621095413,0.0,0.0,0.0,0.0,0.0,7,7,5.0,40.0,0.016120860393348993,0,0,0.0,0.0,0.0,7,7,5.0,40.0,0.056094238320378235
USA,8517,"Telephone sets, including telephones for cellular networks or for other wireless networks; other apparatus for the transmission or reception of voice, images or other data (including wired/wireless ne",4120.72,4120.72,10207.0,-59.62849025178799,0.00010070970657537491,1.0,1.0,0.0,100.0,0.0009854546887934092,18,18,23.0,-21.73913043478261,0.04145364101146884,1,1,0.0,100.0,0.0017018959120460194,62,62,354.0,-82.48587570621469,0.49683468226620725
GUATEMALA,4421,Wooden articles n.e.c. in heading no. 4414 to 4420,4046.21,4046.21,24013.469999999998,-83.15024858964573,9.888869465587269e-05,2.0,2.0,11.75,-82.97872340425532,0.0019709093775868184,1,1,7.0,-85.71428571428571,0.0023029800561927133,1,1,7.0,-85.71428571428571,0.0017018959120460194,0,0,0.0,0.0,0.0
MEXICO,3402,"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401",4044.63,4044.63,3216.4,25.750217634622558,9.885007972052424e-05,2.0,2.0,2.0,0.0,0.0019709093775868184,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
ITALY,4504,Agglomerated cork (with or without a binding substance) and articles of agglomerated cork,3920.0,3920.0,,,9.580414339617097e-05,2.25,2.25,,,0.002217273049785171,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
ITALY,7307,"Tube or pipe fittings (e.g. couplings, elbows, sleeves), of iron or steel",3860.0,3860.0,,,9.433775344622959e-05,2.25,2.25,,,0.002217273049785171,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
GERMANY,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",3850.84,3850.84,,,9.411388458053852e-05,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
CHINA,9010,"Photographic (including cinematographic) laboratory apparatus and equipment, n.e.c. in chapter 90; negatoscopes; projection screens",3817.0,3817.0,,,9.328684064877158e-05,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
PAKISTAN,6305,"Sacks and bags, of a kind used for the packing of goods",3801.0,3801.0,,,9.289580332878721e-05,0.0,0.0,,,0.0,1,1,,,0.0023029800561927133,0,0,,,0.0,1,1,,,0.008013462617196892
PANAMA,3402,"Organic surface-active agents (not soap); surface-active, washing (including auxiliary washing) and cleaning preparations, containing soap or not, excluding those of heading no. 3401",3780.0,3780.0,,,9.238256684630772e-05,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
TURKEY,2804,"Hydrogen, rare gases and other non-metals",3779.0,3779.0,,,9.23581270138087e-05,2.25,2.25,,,0.002217273049785171,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
CANADA,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",3770.0,3770.0,,,9.21381685213175e-05,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
ECUADOR,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",3754.8,3754.8,,,9.176668306733234e-05,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
PANAMA,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or rep",3743.45,3743.45,3860.64,-3.035507066185919,9.148929096846843e-05,1.0,1.0,1.0,0.0,0.0009854546887934092,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
COLOMBIA,3303,Perfumes and toilet waters,3733.0,3733.0,3673.6,1.6169425087108038,9.123389471885364e-05,1.0,1.0,1.0,0.0,0.0009854546887934092,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
ECUADOR,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",3647.0,3647.0,,,8.913206912393764e-05,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
MALAYSIA,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",3615.83,3615.83,,,8.837027954494308e-05,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
JAPAN,9999,Commodities not specified according to kind,3610.0,3610.0,9545.0,-62.179151388161344,8.822779532147378e-05,1.0,1.0,4.0,-75.0,0.0009854546887934092,1,1,1.0,0.0,0.0023029800561927133,1,1,2.0,-50.0,0.0017018959120460194,0,0,0.0,0.0,0.0
TRINIDAD AND TOBAGO,8415,"Air conditioning machines; comprising a motor driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated",3600.0,3600.0,,,8.798339699648355e-05,2.0,2.0,,,0.0019709093775868184,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
USA,2101,"Extracts, essences, concentrates of coffee, tea or mate; preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes and ex",3524.4,3524.4,5481.0,-35.69786535303777,8.613574565955739e-05,1.0,1.0,0.0,100.0,0.0009854546887934092,1,1,3.0,-66.66666666666667,0.0023029800561927133,1,1,0.0,100.0,0.0017018959120460194,0,0,3.0,-100.0,0.0
GERMANY,8479,"Machinery and mechanical appliances; having individual functions, n.e.c. in this chapter",3377.61,3377.61,5405.61,-37.51657999744709,8.254822264702577e-05,1.0,1.0,1.0,0.0,0.0009854546887934092,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
USA,9605,"Travel sets; for personal toilet, sewing, shoe or clothes cleaning",3363.0,3363.0,,,8.219115669421504e-05,0.0,0.0,,,0.0,1,1,,,0.0023029800561927133,0,0,,,0.0,1,1,,,0.008013462617196892
PANAMA,8607,Vegetables and certain roots and tubers; edible,3360.0,3360.0,,,8.211783719671798e-05,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
DENMARK,3203,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",3335.0,3335.0,1647.0,102.48937462052216,8.15068413842424e-05,2.25,2.25,1.0,125.0,0.002217273049785171,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
USA,8472,Office machines; not elsewhere classified,3331.0,3331.0,97.0,3334.020618556701,8.140908205424631e-05,0.0,0.0,0.0,0.0,0.0,2,2,1.0,100.0,0.004605960112385427,0,0,0.0,0.0,0.0,2,2,1.0,100.0,0.016026925234393783
GERMANY,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",3315.0,3315.0,11357.79,-70.81298386393833,8.101804473426194e-05,1.0,1.0,2.0,-50.0,0.0009854546887934092,1,1,2.0,-50.0,0.0023029800561927133,1,1,2.0,-50.0,0.0017018959120460194,0,0,0.0,0.0,0.0
MEXICO,8461,"Machine-tools; for planing, shaping, slotting, broaching, gear cutting and grinding, finishing, sawing, cutting off and other tools working by removing metal, sintered metal carbides or cermets n.e.c.",3304.6,3304.6,,,8.076387047627209e-05,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
GERMANY,2936,"Provitamins, vitamins; natural or reproduced by synthesis (including natural concentrates) derivatives thereof used as vitamins, and intermixtures of the fore-going, whether or not in any solvent",3158.4,3158.4,,,7.71907669649149e-05,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
LEBANON,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",3140.0,3140.0,,,7.674107404693287e-05,1.0,1.0,,,0.0009854546887934092,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
USA,7323,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel",3111.64,3111.64,5470.32,-43.11777007560801,7.604796039726058e-05,2.0,2.0,1.0,100.0,0.0019709093775868184,1,1,1.0,0.0,0.0023029800561927133,1,1,1.0,0.0,0.0017018959120460194,0,0,0.0,0.0,0.0
USA,5810,"Embroidery; in the piece, in strips or in motifs",3063.75,3063.75,517.0,492.60154738878146,7.487753681888235e-05,1.0,1.0,0.0,100.0,0.0009854546887934092,1,1,2.0,-50.0,0.0023029800561927133,1,1,0.0,100.0,0.0017018959120460194,0,0,3.0,-100.0,0.0
SPAIN,8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",3007.0,3007.0,,,7.349057632456278e-05,4.0,4.0,,,0.003941818755173637,1,1,,,0.0023029800561927133,1,1,,,0.0017018959120460194,0,0,,,0.0
