country,hs_code,hs_desc,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac,anomaly_score_weight_kg,is_anomaly_weight_kg,zscore_weight_kg,is_significant_weight_kg,hs_chapter
CHINA,2835,"Phosphinates (hypophosphites), phosphonates (phosphites), and phosphates; and polyphosphates, whether or not chemically defined",27216.0,27216.0,573793.1,-95.25682689457228,0.0067565340364439,2.0,2.0,30.0,-93.33333333333331,0.0175430902153414,1,1,14.0,-92.85714285714286,0.02040399918384,1,1,21.0,-95.23809523809524,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33317520052852373,1,0.32659604264696135,False,28
CHINA,2809,Diphosphorus pentoxide; phosphoric acid and polyphosphoric acids,27200.0,27200.0,54440.0,-50.03673769287289,0.0067525619411844,1.0,1.0,2.0,-50.0,0.0087715451076707,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33767024120618977,1,0.07068103554493012,False,28
INDIA,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",27178.45,27178.45,206657.0,-86.8485219469943,0.0067472120253817,2.0,2.0,15.0,-86.66666666666667,0.0175430902153414,1,1,8.0,-87.5,0.02040399918384,1,1,8.0,-87.5,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3277348601731674,1,0.25272562617740085,False,27
FRANCE,3304,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations",27100.0,27100.0,83255.9,-67.44975431170643,0.0067277363458124,2.0,2.0,9.0,-77.77777777777777,0.0175430902153414,1,1,7.0,-85.71428571428571,0.02040399918384,1,1,7.0,-85.71428571428571,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3342945747027184,1,0.08229947570485889,False,33
JAPAN,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",27095.0,27095.0,71740.0,-62.231669919152495,0.0067264950660438,10.0,10.0,19.0,-47.36842105263158,0.0877154510767071,1,1,7.0,-85.71428571428571,0.02040399918384,5,5,10.0,-50.0,0.0716127184187911,0,0,3.0,-100.0,0.0,-0.33944621952456155,1,0.03645645863370654,False,87
ESTONIA,203,"Meat of swine; fresh, chilled or frozen",27040.0,27040.0,54080.0,-50.0,0.0067128409885892,2.0,2.0,4.25,-52.94117647058823,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33767024120618977,1,0.07100379128340187,False,20
CHINA,7009,"Glass mirrors; whether or not framed, including rear-view mirrors",27000.0,27000.0,30239.2,-10.711923595862324,0.0067029107504404,1.0,1.0,2.0,-50.0,0.0087715451076707,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3518101512139742,1,0.41616569779793045,False,70
IRELAND,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",26950.0,26950.0,213970.0,-87.40477637051923,0.0066904979527544,2.25,2.25,16.0,-85.9375,0.0197359764922591,1,1,7.0,-85.71428571428571,0.02040399918384,1,1,8.0,-87.5,0.0143225436837582,0,0,0.0,0.0,0.0,-0.32751936946881854,1,0.2576125500205541,False,20
INDONESIA,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",26940.51,26940.51,53240.9,-49.39884562432266,0.0066881420037536,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33767024120618977,1,0.0762851796691282,False,39
HAITI,3917,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",26793.0,26793.0,26793.0,0.0,0.0066515217680204,8.0,8.0,8.0,0.0,0.0701723608613657,1,1,1.0,0.0,0.02040399918384,4,4,4.0,0.0,0.0572901747350329,0,0,0.0,0.0,0.0,-0.3541356078444844,1,0.5102743513434222,False,39
CANADA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",26711.25,26711.25,433630.23,-93.84008582611963,0.0066312268438038,2.0,2.0,34.0,-94.11764705882354,0.0175430902153414,1,1,8.0,-87.5,0.02040399918384,1,1,17.0,-94.11764705882354,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3375111903131532,1,0.31414938979497675,False,20
BRAZIL,1704,"Sugar confectionery (including white chocolate), not containing cocoa",26633.6,26633.6,1131979.69,-97.64716626673751,0.0066119497689974,2.0,2.0,87.25,-97.7077363896848,0.0175430902153414,1,1,20.0,-95.0,0.02040399918384,1,1,43.0,-97.67441860465117,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3372496596546736,1,0.3475961569418521,False,17
CHINA,7609,"Aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)",26630.0,26630.0,24400.0,9.13934426229508,0.006611056047564,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3646943499462787,1,0.590567248797016,False,76
CHINA,9603,"Brooms, brushes (including parts of machines), hand operated floor sweepers, mops and feather dusters; knots and tufts for broom or brush making; paint pads and rollers; squeegees",26533.9,26533.9,605680.7999999999,-95.6191611158881,0.0065871986504115,4.0,4.0,78.0,-94.87179487179488,0.0350861804306828,2,2,34.0,-94.11764705882354,0.04080799836768,2,2,39.0,-94.87179487179488,0.0286450873675164,0,0,0.0,0.0,0.0,-0.33514226995139074,1,0.3297792977734876,False,96
CHINA,2936,"Provitamins, vitamins; natural or reproduced by synthesis (including natural concentrates) derivatives thereof used as vitamins, and intermixtures of the fore-going, whether or not in any solvent",26500.0,26500.0,64980.2,-59.21834651170664,0.0065787827735804,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,3.0,-66.66666666666667,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33635932934954543,1,0.009983173417092366,False,29
CHINA,5402,"Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex",26460.0,26460.0,149634.97,-82.31696775158909,0.0065688525354316,2.0,2.0,18.0,-88.88888888888889,0.0175430902153414,1,1,9.0,-88.88888888888889,0.02040399918384,1,1,9.0,-88.88888888888889,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3286686566194749,1,0.21291405919024126,False,54
PANAMA,4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp",26384.61,26384.61,17594.2,49.961976105762126,0.0065501365190806,6.0,6.0,4.0,50.0,0.0526292706460242,1,1,1.0,0.0,0.02040399918384,3,3,2.0,50.0,0.0429676310512747,0,0,0.0,0.0,0.0,-0.39471467429241197,1,0.949210855857092,False,48
CHINA,3303,Perfumes and toilet waters,26355.0,26355.0,1247107.38,-97.88670964323858,0.006542785660291,2.0,2.0,98.0,-97.95918367346938,0.0175430902153414,1,1,49.0,-97.95918367346938,0.02040399918384,1,1,49.0,-97.95918367346938,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3389741562368111,1,0.3497006440049379,False,33
PANAMA,8504,"Electric transformers, static converters (e.g. rectifiers) and inductors",26232.0,26232.0,27781.3,-5.576772865200691,0.0065122501779834,2.0,2.0,3.0,-33.333333333333336,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3501398163489384,1,0.46128010854693763,False,85
JAPAN,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",26190.0,26190.0,8490.0,208.48056537102477,0.0065018234279272,2.0,2.0,6.0,-66.66666666666667,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,3.0,-66.66666666666667,0.0143225436837582,0,0,0.0,0.0,0.0,-0.5427484429536439,-1,2.3418618455866174,False,87
CHINA,6110,"Jerseys, pullovers, cardigans, waistcoats and similar articles; knitted or crocheted",26144.2,26144.2,253560.0,-89.68914655308409,0.0064904533052468,2.0,2.0,26.0,-92.3076923076923,0.0175430902153414,1,1,11.0,-90.9090909090909,0.02040399918384,1,1,13.0,-92.3076923076923,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33270270793679935,1,0.2776816814101476,False,61
CHINA,2916,"Acids; unsaturated acyclic monocarboxylic, cyclic monocarboxylic, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",26135.2,26135.2,111188.8,-76.49475486739671,0.0064882190016633,2.0,2.0,8.0,-75.0,0.0175430902153414,1,1,4.0,-75.0,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33197647902500005,1,0.1617635249016842,False,29
BRAZIL,2309,Preparations of a kind used in animal feeding,26070.08,26070.08,428917.62,-93.921891108134,0.0064720525739571,2.0,2.0,34.5,-94.20289855072464,0.0175430902153414,1,1,16.0,-93.75,0.02040399918384,1,1,16.0,-93.75,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33570367706002785,1,0.3148680828359032,False,23
NETHERLANDS,1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter, other than edible fats or oils of heading no. 1516",26040.54,26040.54,25863.31,0.6852564501604765,0.0064647190930842,2.25,2.25,2.0,12.5,0.0197359764922591,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3562744753742436,1,0.5162946110363569,False,15
INDIA,9609,"Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks",26002.28,26002.28,25876.76,0.4850684552471037,0.0064552208202949,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3539173627906391,1,0.5145358771834991,False,96
USA,3305,Hair preparations; for use on the hair,26000.0,26000.0,269353.57000000007,-90.34725992308178,0.0064546547967204,2.0,2.0,22.0,-90.9090909090909,0.0175430902153414,1,1,11.0,-90.9090909090909,0.02040399918384,1,1,11.0,-90.9090909090909,0.0143225436837582,0,0,1.0,-100.0,0.0,-0.33191844624493233,1,0.2834634779825851,False,33
PORTUGAL,3506,"Prepared glues and other prepared adhesives, n.e.c. or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding 1kg net weight",25780.8,25780.8,12890.4,100.0,0.006400237091665,2.0,2.0,1.0,100.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.4531209751653446,1,1.3888154714634628,False,35
ARGENTINA,207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",25638.0,25638.0,185905.0,-86.20908528549528,0.0063647861414737,2.0,2.0,14.25,-85.96491228070175,0.0175430902153414,1,1,6.0,-83.33333333333333,0.02040399918384,1,1,7.0,-85.71428571428571,0.0143225436837582,0,0,0.0,0.0,0.0,-0.32944696813497654,1,0.24710791216900918,False,20
INDONESIA,907,"Cloves (whole fruit, cloves and stems)",25602.0,25602.0,257243.4,-90.04755807146073,0.0063558489271398,2.0,2.0,20.0,-90.0,0.0175430902153414,1,1,10.0,-90.0,0.02040399918384,1,1,10.0,-90.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3313962750802815,1,0.280830473978333,False,90
MEXICO,8506,Cells and batteries; primary,25342.0,25342.0,329257.5,-92.30328845964026,0.0062913023791726,2.25,2.25,31.75,-92.91338582677166,0.0197359764922591,1,1,14.0,-92.85714285714286,0.02040399918384,1,1,16.0,-93.75,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3321105806727339,1,0.3006479929975336,False,85
CHINA,5608,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",25340.0,25340.0,26460.0,-4.232804232804233,0.0062908058672652,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35085564303732747,1,0.4730874256240554,False,56
SOUTH AFRICA,3305,Hair preparations; for use on the hair,25280.0,25280.0,24618.0,2.689089284263547,0.006275910510042,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35751671281147546,1,0.5338991064624192,False,33
CHINA,8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",25240.0,25240.0,52014.0,-51.47460299150229,0.0062659802718932,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33730796112972394,1,0.05804879764453404,False,84
BELGIUM,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",25187.62,25187.62,10958.75,129.84026462872134,0.0062529766250373,2.0,2.0,1.0,100.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.47843183929371275,1,1.6509744665794157,False,27
SOUTH AFRICA,9999,Commodities not specified according to kind,25000.0,25000.0,24980.0,0.0800640512409927,0.0062063988430004,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3539173627906391,1,0.5109777469560084,False,99
SOUTH KOREA,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",24995.5,24995.5,24958.5,0.1482460885069215,0.0062052816912086,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3539173627906391,1,0.5115767541899251,False,20
INDONESIA,8502,Electric generating sets and rotary converters,24930.0,24930.0,33150.0,-24.79638009049774,0.00618902092624,2.0,2.0,3.0,-33.333333333333336,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35023645673961146,1,0.2924279559471406,False,85
USA,1209,"Seeds, fruit and spores; of a kind used for sowing",24901.73,24901.73,75684.97,-67.09818343060716,0.0061820027304283,5.0,5.0,10.0,-50.0,0.0438577255383535,2,2,9.0,-77.77777777777777,0.04080799836768,3,3,8.0,-62.5,0.0429676310512747,0,0,1.0,-100.0,0.0,-0.3344302585569211,1,0.07921078094803352,False,12
PANAMA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",24876.0,24876.0,82200.0,-69.73722627737226,0.0061756151047391,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,4.0,-75.0,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3342254486511605,1,0.10239585753445139,False,19
GHANA,4407,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6mm",24820.0,24820.0,24077.0,3.08593263280309,0.0061617127713308,2.25,2.25,2.0,12.5,0.0197359764922591,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35830909099300556,1,0.5373855384618004,False,44
MEXICO,9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",24761.0,24761.0,6795.0,264.40029433406914,0.0061470656700613,4.0,4.0,4.0,0.0,0.0350861804306828,1,1,1.0,0.0,0.02040399918384,2,2,1.0,100.0,0.0286450873675164,0,0,0.0,0.0,0.0,-0.5627500177903456,-1,2.8331396587866378,True,96
COLOMBIA,4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp",24654.0,24654.0,116617.27000000002,-78.85904892131329,0.0061205022830133,2.0,2.0,34.75,-94.24460431654676,0.0175430902153414,1,1,7.0,-85.71428571428571,0.02040399918384,1,1,17.0,-94.11764705882354,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3284801059280883,1,0.18253482036589444,False,48
CHILE,2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",24578.95,24578.95,363747.61,-93.24285594618752,0.0061018706736866,2.0,2.0,28.0,-92.85714285714286,0.0175430902153414,1,1,15.0,-93.33333333333331,0.02040399918384,1,1,16.0,-93.75,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3332958719597026,1,0.3089024797181296,False,22
NETHERLANDS,4809,"Carbon paper, self copy paper, and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets",24556.0,24556.0,29922.0,-17.93329322906223,0.0060961731995487,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35093090221172557,1,0.3527229961344075,False,48
TAIWAN,9999,Commodities not specified according to kind,24555.4,24555.4,51681.8,-52.48733596740051,0.0060960242459765,3.0,3.0,8.0,-62.5,0.0263146353230121,2,2,6.0,-66.66666666666667,0.04080799836768,2,2,6.0,-66.66666666666667,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3371383324219439,1,0.04915152201425276,False,99
POLAND,4804,"Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading no. 4802 or 4803",24352.0,24352.0,96514.0,-74.76842737841142,0.0060455289849898,2.0,2.0,8.0,-75.0,0.0175430902153414,1,1,4.0,-75.0,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3316669232589333,1,0.14659702804301264,False,48
USA,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",24269.5,24269.5,331957.39,-92.68897131646926,0.0060250478688079,4.0,4.0,44.0,-90.9090909090909,0.0350861804306828,1,1,26.0,-96.15384615384616,0.02040399918384,2,2,26.0,-92.3076923076923,0.0286450873675164,0,0,5.0,-100.0,0.0,-0.3320462890301991,1,0.3040363754880301,False,39
ECUADOR,7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",23993.0,23993.0,49488.0,-51.51753960556094,0.0059564050976043,1.0,1.0,2.0,-50.0,0.0087715451076707,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.337389554988075,1,0.05767158183444153,False,73
BRAZIL,4812,"Filter blocks, slabs and plates of paper pulp",23669.0,23669.0,129282.8,-81.69207350088332,0.005875970168599,2.0,2.0,12.0,-83.33333333333333,0.0175430902153414,1,1,6.0,-83.33333333333333,0.02040399918384,1,1,6.0,-83.33333333333333,0.0143225436837582,0,0,0.0,0.0,0.0,-0.328130946872832,1,0.2074241062405251,False,48
MOROCCO,405,Butter and other fats and oils derived from milk; dairy spreads,23551.0,23551.0,209950.48,-88.78259292381708,0.0058466759660601,2.0,2.0,20.0,-90.0,0.0175430902153414,1,1,9.0,-88.88888888888889,0.02040399918384,1,1,9.0,-88.88888888888889,0.0143225436837582,0,0,0.0,0.0,0.0,-0.32887433656968157,1,0.26971723500109634,False,40
NETHERLANDS,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",23500.0,23500.0,35805.0,-34.366708560256946,0.0058340149124204,1.0,1.0,3.0,-66.66666666666667,0.0087715451076707,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,3.0,-66.66666666666667,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3405021052779888,1,0.20834868500975093,False,49
IRELAND,3006,Pharmaceutical goods,23336.0,23336.0,14792.0,57.76095186587344,0.0057933009360103,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.40432756121481794,1,1.0177280648578642,False,30
