country,hs_code,hs2,hs_description,metric,current_value,ytd_value,prior_value,prior_ytd,yoy_pct,mom_pct,trend_3m,trend_12m,is_ath,previous_high,previous_high_year,since_year,in_top_50
BRAZIL,2205,22,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",container,18.0,18.0,14.0,14.0,28.57,0.0,stable,decreasing,True,14.0,2025.0,2020,True
BRAZIL,4421,44,Wooden articles n.e.c. in heading no. 4414 to 4420,container,10.0,10.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
BRAZIL,7010,70,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the c",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
CAMBODIA,3401,34,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
CANADA,4901,49,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2024.0,2020,False
CHILE,2005,20,"Vegetables preparations n.e.c.; prepared or preserved otherwise than by vinegar or acetic acid, not ",container,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,0302,03,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",container,13.0,13.0,5.0,5.0,160.0,0.0,stable,decreasing,True,8.0,2022.0,2020,False
CHINA,0712,07,"Vegetables, dried; whole, cut, sliced, broken or in powder, but not further prepared",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,1301,13,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,1904,19,Prepared foods obtained by swelling or roasting cereals or cereal products (e.g. corn flakes); cerea,container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,1905,19,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafe",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
CHINA,2106,21,Food preparations not elsewhere specified or included,container,4.0,4.0,3.0,3.0,33.33,0.0,stable,decreasing,True,3.0,2024.0,2020,True
CHINA,2827,28,Chlorides; chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and iodide ,container,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,2836,28,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carb,container,11.0,11.0,6.0,6.0,83.33,0.0,stable,decreasing,True,10.0,2024.0,2020,False
CHINA,2912,29,"Aldehydes, whether or not with other oxygen function; cyclic polymers of aldehydes; paraformaldehyde",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,2915,29,"Acids; saturated acyclic monocarboxylic acids and their anhydrides, halides, peroxides and peroxyaci",container,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,False
CHINA,3209,32,Paints and varnishes (including enamels and lacquers) based on synthetic or chemically modified natu,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,3214,32,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fill",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,3306,33,Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean betwe,container,18.0,18.0,9.0,9.0,100.0,0.0,stable,decreasing,True,10.0,2021.0,2020,True
CHINA,3504,35,Peptones and their derivatives; other protein substances and their derivatives n.e.c. or included; h,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,3822,38,Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reage,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,3912,39,"Cellulose and its chemical derivatives, n.e.c. or included, in primary forms",container,4.0,4.0,1.0,1.0,300.0,0.0,stable,decreasing,True,2.0,2022.0,2020,False
CHINA,3917,39,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",container,11.0,11.0,0.0,0.0,0.0,0.0,stable,decreasing,True,7.0,2021.0,2020,False
CHINA,4013,40,"Inner tubes, of rubber",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,4202,42,"Trunks; suit, camera, jewellery, cutlery cases; travel, tool, similar bags; wholly or mainly covered",container,7.0,7.0,2.0,2.0,250.0,0.0,stable,decreasing,True,3.0,2024.0,2020,False
CHINA,4203,42,"Articles of apparel and clothing accessories, of leather or of composition leather",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,4420,44,"Wood marquetry and inlaid wood; caskets and cases for jewellery or cutlery, and similar articles of ",container,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,4820,48,"Registers, account books, diaries and similar; albums for samples or collections, of paper or paperb",container,49.0,49.0,1.0,1.0,4800.0,0.0,stable,decreasing,True,39.0,2024.0,2020,True
CHINA,5601,56,"Wadding of textile materials and articles thereof; textile fibres, not exceeding 5 mm in length (flo",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,5703,57,"Carpets and other textile floor coverings; tufted, whether or not made up",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,6204,62,"Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breech",container,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,False
CHINA,6211,62,"Track suits, swimwear and other garments (not knitted or crocheted)",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2023.0,2020,False
CHINA,6212,62,"Brassieres, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof; wh",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,6309,63,Textiles; worn clothing and other worn articles,container,98.0,98.0,42.0,42.0,133.33,0.0,stable,decreasing,True,76.0,2022.0,2020,True
CHINA,6404,64,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,6405,64,Footwear; other footwear n.e.c. in chapter 64,container,52.0,52.0,29.0,29.0,79.31,0.0,stable,decreasing,True,29.0,2025.0,2020,True
CHINA,6901,69,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite ",container,28.0,28.0,5.0,5.0,460.0,0.0,stable,decreasing,True,18.0,2021.0,2020,True
CHINA,7020,70,Glass; articles n.e.c. in chapter 70,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,7214,72,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot",container,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,False
CHINA,7308,73,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the",container,27.0,27.0,5.0,5.0,440.0,0.0,stable,decreasing,True,14.0,2023.0,2020,True
CHINA,7313,73,"Barbed wire of iron or steel; twisted hoop or single flat wire, barbed or not and loosely twisted do",container,10.0,10.0,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2021.0,2020,False
CHINA,7321,73,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braz",container,41.0,41.0,9.0,9.0,355.56,0.0,stable,decreasing,True,15.0,2021.0,2020,True
CHINA,7323,73,"Table, kitchen, other household articles and parts, of iron or steel; iron or steel wool; pot scoure",container,4.0,4.0,1.0,1.0,300.0,0.0,stable,decreasing,True,3.0,2021.0,2020,False
CHINA,7610,76,Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts (e.g. bridge,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,8201,82,"Tools, hand; spades, shovels, mattocks, picks, hoes, forks, rakes; axes, bill hooks etc; secateurs a",container,4.0,4.0,2.0,2.0,100.0,0.0,stable,decreasing,True,2.0,2025.0,2020,False
CHINA,8414,84,"Air or vacuum pumps, air or other gas compressors and fans; ventilating or recycling hoods incorpora",container,9.0,9.0,7.0,7.0,28.57,0.0,stable,decreasing,True,7.0,2025.0,2020,False
CHINA,8415,84,Air conditioning machines; comprising a motor driven fan and elements for changing the temperature a,container,9.0,9.0,1.0,1.0,800.0,0.0,stable,decreasing,True,8.0,2024.0,2020,False
CHINA,8418,84,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps",container,65.0,65.0,37.0,37.0,75.68,0.0,stable,decreasing,True,53.0,2022.0,2020,True
CHINA,8436,84,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
CHINA,8509,85,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleane",container,12.0,12.0,0.0,0.0,0.0,0.0,stable,decreasing,True,4.0,2023.0,2020,False
CHINA,8544,85,"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables o",container,2.0,2.0,1.0,1.0,100.0,0.0,stable,decreasing,True,1.0,2025.0,2020,False
CHINA,8702,87,Vehicles; public transport passenger type,container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,False
CHINA,8703,87,Motor cars and other motor vehicles; principally designed for the transport of persons (other than t,container,12.0,12.0,0.0,0.0,0.0,0.0,stable,decreasing,True,5.0,2021.0,2020,True
CHINA,8706,87,"Chassis; fitted with engines, for the motor vehicles of heading no. 8701 to 8705",container,4.0,4.0,3.0,3.0,33.33,0.0,stable,decreasing,True,3.0,2025.0,2020,False
CHINA,8708,87,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",container,18.0,18.0,10.0,10.0,80.0,0.0,stable,decreasing,True,14.0,2021.0,2020,True
CHINA,8711,87,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars",container,182.0,182.0,40.0,40.0,355.0,0.0,stable,decreasing,True,58.0,2021.0,2020,True
CHINA,8714,87,Vehicles; parts and accessories of heading no. 8711 to 8713,container,58.0,58.0,18.0,18.0,222.22,0.0,stable,decreasing,True,19.0,2024.0,2020,True
CHINA,8716,87,"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof",container,5.0,5.0,0.0,0.0,0.0,0.0,stable,decreasing,True,4.0,2021.0,2020,False
CHINA,9018,90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scint",container,8.0,8.0,2.0,2.0,300.0,0.0,stable,decreasing,True,2.0,2025.0,2020,False
CHINA,9401,94,"Seats (not those of heading no. 9402), whether or not convertible into beds and parts thereof",container,10.0,10.0,5.0,5.0,100.0,0.0,stable,decreasing,True,6.0,2021.0,2020,False
CHINA,9404,94,"Mattress supports; articles of bedding (e.g. mattresses, quilts, eiderdowns, cushions pouffes and pi",container,7.0,7.0,1.0,1.0,600.0,0.0,stable,decreasing,True,2.0,2021.0,2020,False
CHINA,9507,95,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets and the like; decoy birds ",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2024.0,2020,False
COLOMBIA,0703,07,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",container,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
COLOMBIA,1517,15,Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of di,container,17.0,17.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
COLOMBIA,1604,16,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
COLOMBIA,1701,17,"Cane or beet sugar and chemically pure sucrose, in solid form",container,465.0,465.0,438.0,438.0,6.16,0.0,stable,decreasing,True,438.0,2025.0,2020,True
COLOMBIA,2208,22,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liq",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
COLOMBIA,2828,28,Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
COLOMBIA,3214,32,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' fill",container,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
COLOMBIA,4011,40,"New pneumatic tyres, of rubber",container,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,True
COLOMBIA,4818,48,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, b",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
COLOMBIA,4819,48,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box fil",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
COLOMBIA,5603,56,"Nonwovens; whether or not impregnated, coated, covered or laminated",container,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
COLOMBIA,7020,70,Glass; articles n.e.c. in chapter 70,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
DOMINICAN REPUBLIC,0302,03,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
DOMINICAN REPUBLIC,1601,16,"Sausages and similar products of meat, meat offal or blood; food preparations based on these product",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
DOMINICAN REPUBLIC,1901,19,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) ",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
DOMINICAN REPUBLIC,2402,24,"Cigars, cheroots, cigarillos and cigarettes; of tobacco or of tobacco substitutes",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
DOMINICAN REPUBLIC,7225,72,"Alloy steel flat-rolled products, of a width 600mm or more",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
DOMINICAN REPUBLIC,8441,84,"Machines; for making up paper pulp, paper or paperboard, including cutting machines of all kinds",container,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
ECUADOR,7312,73,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
EGYPT,1515,15,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; bu",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
EGYPT,2836,28,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carb,container,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
EGYPT,2839,28,Silicates; commercial alkali metal silicates,container,8.0,8.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
EGYPT,4818,48,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, b",container,18.0,18.0,0.0,0.0,0.0,0.0,stable,decreasing,True,11.0,2022.0,2020,True
EGYPT,6901,69,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite ",container,25.0,25.0,1.0,1.0,2400.0,0.0,stable,decreasing,True,1.0,2025.0,2020,True
EGYPT,8212,82,Razors and razor blades; (including razor blade blanks in strips),container,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
FRANCE,1901,19,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) ",container,5.0,5.0,4.0,4.0,25.0,0.0,stable,decreasing,True,4.0,2022.0,2020,False
FRANCE,2205,22,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",container,9.0,9.0,4.0,4.0,125.0,0.0,stable,decreasing,True,5.0,2021.0,2020,True
FRANCE,3006,30,Pharmaceutical goods,container,6.0,6.0,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2024.0,2020,True
FRANCE,4504,45,Agglomerated cork (with or without a binding substance) and articles of agglomerated cork,container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
FRANCE,7303,73,"Tubes, pipes and hollow profiles, of cast iron",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
FRANCE,8536,85,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in ",container,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
FRANCE,9405,94,"Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated sig",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
GHANA,4407,44,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of ",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
GUATEMALA,0207,02,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gal",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
GUATEMALA,1703,17,Molasses; resulting from the extraction or refining of sugar,container,14.0,14.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
GUATEMALA,4817,48,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouc",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
HAITI,2918,29,"Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, per",container,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
HAITI,3306,33,Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean betwe,container,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,3917,39,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",container,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
HAITI,4011,40,"New pneumatic tyres, of rubber",container,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,4412,44,"Plywood, veneered panels and similar laminated wood",container,5.0,5.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,8609,86,Containers; (including containers for transport of fluids) specially designed and equipped for carri,container,30.0,30.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,8702,87,Vehicles; public transport passenger type,container,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,1006,10,Rice,container,162.0,162.0,81.0,81.0,100.0,0.0,stable,decreasing,True,84.0,2024.0,2020,True
INDIA,2837,28,"Cyanides, cyanide oxides and complex cyanides",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,3004,30,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products f",container,10.0,10.0,3.0,3.0,233.33,0.0,stable,decreasing,True,6.0,2021.0,2020,False
INDIA,3203,32,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whethe",container,25.0,25.0,3.0,3.0,733.33,0.0,stable,decreasing,True,3.0,2025.0,2020,True
INDIA,3204,32,Synthetic organic colouring matter and preparations based thereon; synthetic organic products used a,container,135.0,135.0,40.0,40.0,237.5,0.0,stable,decreasing,True,82.0,2022.0,2020,True
INDIA,3304,33,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments,",container,5.0,5.0,3.0,3.0,66.67,0.0,stable,decreasing,True,3.0,2025.0,2020,True
INDIA,3306,33,Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean betwe,container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDIA,3307,33,"Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; pers",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,5607,56,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coa",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,6901,69,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite ",container,93.0,93.0,54.0,54.0,72.22,0.0,stable,decreasing,True,54.0,2025.0,2020,True
INDIA,7310,73,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or l",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,8436,84,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,8506,85,Cells and batteries; primary,container,3.0,3.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDIA,8711,87,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars",container,48.0,48.0,0.0,0.0,0.0,0.0,stable,decreasing,True,22.0,2021.0,2020,True
INDIA,9018,90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scint",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,9403,94,"Furniture and parts thereof, n.e.c. in chapter 94",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,9609,96,"Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or dra",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,9999,99,Commodities not specified according to kind,container,24.0,24.0,16.0,16.0,50.0,0.0,stable,decreasing,True,16.0,2025.0,2020,True
INDONESIA,1511,15,"Palm oil and its fractions; whether or not refined, but not chemically modified",container,211.0,211.0,83.0,83.0,154.22,0.0,stable,decreasing,True,154.0,2021.0,2020,True
INDONESIA,3926,39,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter ",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDONESIA,4820,48,"Registers, account books, diaries and similar; albums for samples or collections, of paper or paperb",container,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDONESIA,9619,96,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of an",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDONESIA,9999,99,Commodities not specified according to kind,container,4.0,4.0,3.0,3.0,33.33,0.0,stable,decreasing,True,3.0,2025.0,2020,True
IRELAND,0203,02,"Meat of swine; fresh, chilled or frozen",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,True
IRELAND,3006,30,Pharmaceutical goods,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
ISRAEL,7206,72,Iron and non-alloy steel in ingots or other primary forms (excluding iron of heading no. 7203),container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
ITALY,0207,02,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gal",container,10.0,10.0,2.0,2.0,400.0,0.0,stable,decreasing,True,2.0,2025.0,2020,True
ITALY,2106,21,Food preparations not elsewhere specified or included,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
ITALY,4011,40,"New pneumatic tyres, of rubber",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
ITALY,4819,48,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box fil",container,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
ITALY,8428,84,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. li",container,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
ITALY,8502,85,Electric generating sets and rotary converters,container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
JAMAICA,2009,20,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; ",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
JAPAN,8702,87,Vehicles; public transport passenger type,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
JAPAN,8708,87,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
JAPAN,9999,99,Commodities not specified according to kind,container,4.0,4.0,0.0,0.0,0.0,0.0,stable,decreasing,True,2.0,2024.0,2020,True
LATVIA,9999,99,Commodities not specified according to kind,container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
LEBANON,2009,20,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; ",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,1602,16,"Prepared or preserved meat, meat offal or blood",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,1905,19,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafe",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
MEXICO,2203,22,Beer made from malt,container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
MEXICO,3302,33,Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of t,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,3808,38,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,8515,85,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or veget,container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,8516,85,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; el",container,1.0,1.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,9619,96,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of an",container,2.0,2.0,0.0,0.0,0.0,0.0,stable,decreasing,True,1.0,2021.0,2020,True
